,sentimen,before,after
1391,negatif, ferdinand haean kami iba sby tidak di hargai oleh prabowo kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini tak akan ada anak buah yg tidak marah jika bosny,ferdinand haean kami iba sby tidak di hargai oleh prabowo kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini tak akan ada anak buah yg tidak marah jika bosny
1392,netral,pengusaha puji kinerja ekonomi di era jokowi indonesia maju kerja nyata jokowi â€¦,pengusaha puji kinerja ekonomi di era jokowi indonesia maju kerja nyata jokowi
1399,negatif,ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap sby itu pertanda sby sdh tidak di hargai oleh kadernya dan marwah partai demokrat jatuh tersungkur dan mencederai perjuangan demokrat  â€¦,ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap sby itu pertanda sby sdh tidak di hargai oleh kadernya dan marwah partai demokrat jatuh tersungkur dan mencederai perjuangan demokrat
1400,netral,jokowi prabowo takut blunder masalah ekonomi tak terkupas debat pilpres debat terakhir pilpres â€¦,jokowi prabowo takut blunder masalah ekonomi tak terkupas debat pilpres debat terakhir pilpres
1402,netral,kalau terpilih prabowo sandi tidak akan pernah ambil gaji  â€¦ via idntimes,kalau terpilih prabowo sandi tidak akan pernah ambil gaji via idntimes
1403,positif,apa bisa dengar lae poltak kan kupingnya sudah di potong uups janji palsu debat semalam membuktikan yang cerdas dan ikhlas untuk negara ini siapa prabowo sandi kalau terpilih gajinya buat rakyat ,apa bisa dengar lae poltak kan kupingnya sudah di potong uups janji palsu debat semalam membuktikan yang cerdas dan ikhlas untuk negara ini siapa prabowo sandi kalau terpilih gajinya buat rakyat
1404,negatif,kenaikan gaji kalian dirapel besok cuma naik itupun hanya sekali selama tahun rezim dungu berkuasa sementara akumulasi inflasi selama tahun itu jadi kenaikan gaji kalian masih tekor demikian info dari jeng sri ðÿ˜‚,kenaikan gaji kalian dirapel besok cuma naik itupun hanya sekali selama tahun rezim dungu berkuasa sementara akumulasi inflasi selama tahun itu jadi kenaikan gaji kalian masih tekor demikian info dari jeng sri
1405,positif,ahaha dikuliahin pakde ekonomi makro ,ahaha dikuliahin pakde ekonomi makro
1406,positif,sdh seharusnya kok malah duluan aku ya memutuskan memilih jokowi dgn seorang yg tahu banyak tentang ekonomi indonesia ,sdh seharusnya kok malah duluan aku ya memutuskan memilih jokowi dgn seorang yg tahu banyak tentang ekonomi indonesia
1407,negatif,im just gonna express my confussion sige why is jokowi kekeuh that prabowo and sandi gak ngerti macro micro economy when sandi udh berkecimpung di dunia ekonomi all his life masih bingung banget ,im just gonna express my confussion sige why is jokowi kekeuh that prabowo and sandi gak ngerti macro micro economy when sandi udh berkecimpung di dunia ekonomi all his life masih bingung banget
1408,netral,bila menang pilpres prabowo sandi janji tidak ambil gaji  â€¦ via bali netizen,bila menang pilpres prabowo sandi janji tidak ambil gaji via bali netizen
1409,netral,video jokowi sebut nilai ekonomi gamers capai belasan triliun indonesia maju kerja nyata jokowi â€¦,video jokowi sebut nilai ekonomi gamers capai belasan triliun indonesia maju kerja nyata jokowi
1410,netral,bila menang pilpres prabowo sandi janji tidak ambil gaji   via metrobali,bila menang pilpres prabowo sandi janji tidak ambil gaji via metrobali
1412,netral,hal yg sama digunakan senjata pendukung paslon dua menyerang nawacita presiden jokowi framing beliau ingkar janji mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif ,hal yg sama digunakan senjata pendukung paslon dua menyerang nawacita presiden jokowi framing beliau ingkar janji mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif
1413,negatif,aneh sekelas fadlin zon kaya emak yg ga ada gawean mulut nya leeemeess mendukung pilihan boleh aza tapi gak segitunya juga kali jadi apa di comen wakil rakyat nya aja gak bisa mencontohkan kepada rakyat untuk bisa menghargai pemimpin negara nya ðÿ˜,aneh sekelas fadlin zon kaya emak yg ga ada gawean mulut nya leeemeess mendukung pilihan boleh aza tapi gak segitunya juga kali jadi apa di comen wakil rakyat nya aja gak bisa mencontohkan kepada rakyat untuk bisa menghargai pemimpin negara nya
1414,netral,pak prabowo sandiuno boleh ya pak nanti sebagian gaji bapak didonasikan ke saya buat nerusin sekolah lagiðÿ˜„,pak prabowo sandiuno boleh ya pak nanti sebagian gaji bapak didonasikan ke saya buat nerusin sekolah
1415,netral,yang jadi pokok penting dari pertanyaan pak jokowi itu industri ekonomi digital e sport seperti mobile legend hanya contoh dalam industri ekonomi digital ,yang jadi pokok penting dari pertanyaan pak jokowi itu industri ekonomi digital e sport seperti mobile legend hanya contoh dalam industri ekonomi digital
1416,positif,kreatip nian petani kita buat bpk prabowo sandi jangan cuma turunkan harga sembako tapi tingkatkan pendapatan petani sbg produsen saya yakin bpk punya rumusnya kami petani siap memdukung swasembada pangan ,kreatip nian petani kita buat bpk prabowo sandi jangan cuma turunkan harga sembako tapi tingkatkan pendapatan petani sbg produsen saya yakin bpk punya rumusnya kami petani siap memdukung swasembada pangan
1417,netral,pernyataan capres prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden sebelumnya membuat banyak orang terkejut krn seolah prabowo salahkan sby juga ðÿ¤”ðÿ„,pernyataan capres prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden sebelumnya membuat banyak orang terkejut krn seolah prabowo salahkan sby juga
1418,negatif,wah bisa dimasalahin sama kampret neh tp nggak tau juga neh wkwkwkwk prabowo ingin pertumbuhan ekonomi dua digit fadli zon itu sulit tapi  â€¦,wah bisa dimasalahin sama kampret neh tp nggak tau juga neh wkwkwkwk prabowo ingin pertumbuhan ekonomi dua digit fadli zon itu sulit tapi
1419,netral,setelah prabowo terpilih menjadi presiden lakukan audit menyeluruh kepada twitterid atas seluruh kewajibannya kepada indonesia termasuk seluruh kewajiban perpajakannya ,setelah prabowo terpilih menjadi presiden lakukan audit menyeluruh kepada twitterid atas seluruh kewajibannya kepada indonesia termasuk seluruh kewajiban perpajakannya
1420,negatif,semalam tiap jae omong ttg ekonomi prabowo sandi cuma senyum simpul itu tandanya apa om ,semalam tiap jae omong ttg ekonomi prabowo sandi cuma senyum simpul itu tandanya apa om
1421,positif,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah prabowo dan sandiuno semoga amanah demi masa depan negara prabowo presiden ri â€¦,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah prabowo dan sandiuno semoga amanah demi masa depan negara prabowo presiden ri
1422,positif, sandiuno prabowo yth pak prabowo dan pak sandy hari hati kami ketika bapak berkomitmen tidak mengambil gaji jika terpilih nanti semoga allah menjadikan bapak berdua pemimpin umat pemimpin bangsa yg amanah amiin,sandiuno prabowo yth pak prabowo dan pak sandy hari hati kami ketika bapak berkomitmen tidak mengambil gaji jika terpilih nanti semoga allah menjadikan bapak berdua pemimpin umat pemimpin bangsa yg amanah amiin
1427,negatif,berbanding terbalik sama faktanya bahwa wowo sama sandi menerima sumbangan dari rakyat untuk kampanye apa ga malu dengan komment mereka yg ga mau menerima gaji tapi untuk kampanye aja mereka mengharapkan sumbangan dari rakyat ,berbanding terbalik sama faktanya bahwa wowo sama sandi menerima sumbangan dari rakyat untuk kampanye apa ga malu dengan komment mereka yg ga mau menerima gaji tapi untuk kampanye aja mereka mengharapkan sumbangan dari rakyat
1429,positif,cebong cebong masalah pidato prabowo menyalahkan kita semua tentang arah ekonomi digoreng terus koalisi adil makmur itu negarawan semua pola pikirnya maju ke depan klw memang ada yg salah dari dulu ya harus diperbaiki bukan diteruskan ,cebong cebong masalah pidato prabowo menyalahkan kita semua tentang arah ekonomi digoreng terus koalisi adil makmur itu negarawan semua pola pikirnya maju ke depan klw memang ada yg salah dari dulu ya harus diperbaiki bukan diteruskan
1430,netral,tutup debat prabowo sindir jokowi soal dana desa sandiaga janji tak ambilâ gaji  â€¦,tutup debat prabowo sindir jokowi soal dana desa sandiaga janji tak gaji
1431,negatif,denger tuh pak jae nanti gaji dari pak prabowo dan sandiaga gak akan diambil diserahkan kepada fakir miskin dan orang yang tidak mampu gak kayak ente kekayaan nya nambah banyak ,denger tuh pak jae nanti gaji dari pak prabowo dan sandiaga gak akan diambil diserahkan kepada fakir miskin dan orang yang tidak mampu gak kayak ente kekayaan nya nambah banyak
1434,netral,jokowi memantabkan ekonomi prabowo salahkan masaâ lalu  â€¦,jokowi memantabkan ekonomi prabowo salahkan lalu
1435,negatif,beneran gk akan ambil gaji sumpah pocong dulu sblm berjanji gmn ðÿ˜œ,beneran gk akan ambil gaji sumpah pocong dulu sblm berjanji gmn
1438,negatif,siap inflasi ekonomi kalo semua bahan dimurahin ðÿ˜‚ dikira bahan dimurahin adalah jawaban yg tepat ,siap inflasi ekonomi kalo semua bahan dimurahin dikira bahan dimurahin adalah jawaban yg tepat
1439,negatif,gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali lipat mau bikin ap di mudahin ala orba kali yah sekeluarga jadi kaya melintir ,gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali lipat mau bikin ap di mudahin ala orba kali yah sekeluarga jadi kaya melintir
1440,netral,erizeli jely bandaro admin â· hrs perbedaan sikap dalam debat kajian dari debat capres apa yang dimaksud jokowi dengan istilah makro makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat  â€¦,erizeli jely bandaro admin hrs perbedaan sikap dalam debat kajian dari debat capres apa yang dimaksud jokowi dengan istilah makro makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat
1445,positif,pulang dr lihat penampilan bp prabowo dan sandiuno aduh senang banget ndak ambil gaji gitu masyaalloh ,pulang dr lihat penampilan bp prabowo dan sandiuno aduh senang banget ndak ambil gaji gitu masyaalloh
1446,netral,empat kritik prabowo soal ekonomi terhadap jokowi di debat kelima  â€¦,empat kritik prabowo soal ekonomi terhadap jokowi di debat kelima
1447,positif,betul bu jadi salahin ibu yg pd males ngurus anak ya bukan karena gak mampu secara ekonomi berarti salah persepsi nih anies dan pak prabowo ,betul bu jadi salahin ibu yg pd males ngurus anak ya bukan karena gak mampu secara ekonomi berarti salah persepsi nih anies dan pak prabowo
1448,positif,closing yang cetar membahana ðÿ˜ mau cari kerja gampang mau pemerintahan bersih mau harga harga bahan pokok terjangkau mau harga listrik turun mau bpjs diperbaiki ayok ke tps tusuk prabowo sandi ðÿ‡²ðÿ‡¨ðÿ‘†ðÿ‘‡ tusuk prabowo sandi prabowo sandiuno,closing yang cetar membahana mau cari kerja gampang mau pemerintahan bersih mau harga harga bahan pokok terjangkau mau harga listrik turun mau bpjs diperbaiki ayok ke tps tusuk prabowo sandi tusuk prabowo sandi prabowo sandiuno
1449,netral,prabowo sandi pasangan militer dan ekonomi sesuai kebutuhan bangsa utk saat ini dan kedepannya  â€¦,prabowo sandi pasangan militer dan ekonomi sesuai kebutuhan bangsa utk saat ini dan kedepannya
1452,positif,capres dua bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jd utk penggemar dua jangan salahkan pak jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi tapi prabowo salahkan sby ,capres dua bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jd utk penggemar dua jangan salahkan pak jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi tapi prabowo salahkan sby
1453,negatif,mau ngapain juga gaji yg cuma beberapa juta itu tp kl tunjangan jabatan yg beratus juta pasti ambil yaaakan ,mau ngapain juga gaji yg cuma beberapa juta itu tp kl tunjangan jabatan yg beratus juta pasti ambil yaaakan
1454,netral,prabowo sandi janji tak ambil gaji jika terpilih  â€¦,prabowo sandi janji tak ambil gaji jika terpilih
1455,positif,clossing statement prabowo sandi subhanallah tidak akan ambil gaji serupiah pun gaji akan diberikan kpd kaum dhuafa yatim piatu subhanallah melaksanakan pakta integritas hasil itjima ulama masya allah allahu akbar ðÿðÿ½âœšðÿ‘†ðÿ» berani pilih,clossing statement prabowo sandi subhanallah tidak akan ambil gaji serupiah pun gaji akan diberikan kpd kaum dhuafa yatim piatu subhanallah melaksanakan pakta integritas hasil itjima ulama masya allah allahu akbar berani pilih
1456,positif,yes saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun ðÿ‘‰ april ke tps kuy tusuk prabowo sandiðÿ‘š debat final pilpres hoax jkw menang total debat,yes saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun april ke tps kuy tusuk prabowo debat final pilpres hoax jkw menang total debat
1458,netral,ekonomi salah arah prabowo salahkan presiden presiden sebelum jokowi prabowo salahkan sby â€¦,ekonomi salah arah prabowo salahkan presiden presiden sebelum jokowi prabowo salahkan sby
1460,positif,jika terpilih prabowo sandiaga janji tak ambil gaji gak ada yg kek beginian di tetangga sebelah mantul bang ,jika terpilih prabowo sandiaga janji tak ambil gaji gak ada yg kek beginian di tetangga sebelah mantul bang
1461,positif,setuju pak jokowi nomer satu adalah persatuan bangsa urusan presiden nomer dua saja nkri harga mati merdeka ðÿ’ªðÿ‡ðÿ‡,setuju pak jokowi nomer satu adalah persatuan bangsa urusan presiden nomer dua saja nkri harga mati merdeka
1463,netral,pak jokowi semalam tanya soal e sport sebenarnya arahnya mau ke perkembangan investasi ekonomi digital tapi dijawab dengan kebutuhan pangan ,pak jokowi semalam tanya soal e sport sebenarnya arahnya mau ke perkembangan investasi ekonomi digital tapi dijawab dengan kebutuhan pangan
1464,netral,mungkin nanti kalo pak jokowi kepilih lagi alangkah lebih baiknya menajdikan paslon dua jadi menteri ekonomi jadi indonesia makin maju tos dulu dong gw dah cocok jd presiden blm ,mungkin nanti kalo pak jokowi kepilih lagi alangkah lebih baiknya menajdikan paslon dua jadi menteri ekonomi jadi indonesia makin maju tos dulu dong gw dah cocok jd presiden blm
1465,negatif,nggak terima gaji tapi ngeruk yg lainðÿ˜š,nggak terima gaji tapi ngeruk yg
1466,negatif,itulah kehebatan seorg wowo dan tim ekonominya yg selalu berpikir mundur kebelakang lain dgn p jokowi dan tim ekonominya yg berpikiran kedpn demi masa dpn generasi yg akn dtg tim ekonom wowo hanya berpikir bagaimana menyenangkan rakyat dgn subsidi yg sifatnya sementara ,itulah kehebatan seorg wowo dan tim ekonominya yg selalu berpikir mundur kebelakang lain dgn p jokowi dan tim ekonominya yg berpikiran kedpn demi masa dpn generasi yg akn dtg tim ekonom wowo hanya berpikir bagaimana menyenangkan rakyat dgn subsidi yg sifatnya sementara
1468,negatif,sumber uangnya jelas dan jumlahnya cuma milyar dibanding wowo genderuwo yg satu trilyun dari manakah prajurit yg makan dari gaji negara bisa ngumpulin duit segitu ,sumber uangnya jelas dan jumlahnya cuma milyar dibanding wowo genderuwo yg satu trilyun dari manakah prajurit yg makan dari gaji negara bisa ngumpulin duit segitu
1469,netral,pajak income naik pajak kendaraan naik pbb naik pajak usaha naik ,pajak income naik pajak kendaraan naik pbb naik pajak usaha naik
