,sentimen,before,after
1547,netral,"bodo amat dengan masa depan generasi ""milineal"", toh kalau jadi lg cuma smpe 5 tahun kedepan, yg penting industri game bisa berputar dan perekonomian meningkat. rt :  â€¦","bodo amat dengan masa depan generasi ""milineal"", toh kalau jadi lg cuma smpe  tahun kedepan, yg penting industri game bisa berputar dan perekonomian meningkat. rt :  â€¦"
1552,netral,"jokowi mengatakan dalam 4,5 tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital. ada tiga hal pokok untuk mendukung ekonomi digital tersebut. pemerintah bekerja indonesia satu indonesia maju","jokowi mengatakan dalam , tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital. ada tiga hal pokok untuk mendukung ekonomi digital tersebut. pemerintah bekerja indonesia satu indonesia maju"
1553,negatif,"astgfrlhalzm sombongg bgt @ jokowi bru juga jd pemimpn gtu gimna dia bisa jilat jidat'a sendiri,hormari tuuuh orng tua,hargai tuh,anda itu bukn sp2 di banding beliau..muuak gwa liat'a..","astgfrlhalzm sombongg bgt @ jokowi bru juga jd pemimpn gtu gimna dia bisa jilat jidat'a sendiri,hormari tuuuh orng tua,hargai tuh,anda itu bukn sp di banding beliau..muuak gwa liat'a.."
1560,negatif,"jokowi berpikir visi kedepan, smentara lawan memiliki pemikiran mundur 50 thn kblkang(tdk mau impor, gk prioritas ekonomi digitl)","jokowi berpikir visi kedepan, smentara lawan memiliki pemikiran mundur  thn kblkang(tdk mau impor, gk prioritas ekonomi digitl)"
1567,positif,"yang disampaikan pak prabowo itu persis seperti yg aku sampaikan kemarin, memang perlu langkah fundamental utk memperbaiki sistem ekonomi kapitalis yg sudah sangat merusak yg dilakukan presiden2 sebelumnya cc @bang_hilmi02","yang disampaikan pak prabowo itu persis seperti yg aku sampaikan kemarin, memang perlu langkah fundamental utk memperbaiki sistem ekonomi kapitalis yg sudah sangat merusak yg dilakukan presiden sebelumnya cc @bang_hilmi"
1574,positif,perasaan dari jaman londo petani itu ya mandiri dech cuma saat ini yg aku rasakan parit2 sawahku dirapiin irigasinya dan lumayan ada bantuan benih padi trus kl traktor kok sampai 300jt kok mahal poll bisa belipun ya sayang kl yg harga 20jtan aja udah bisa buat kerja,perasaan dari jaman londo petani itu ya mandiri dech cuma saat ini yg aku rasakan parit sawahku dirapiin irigasinya dan lumayan ada bantuan benih padi trus kl traktor kok sampai jt kok mahal poll bisa belipun ya sayang kl yg harga jtan aja udah bisa buat kerja
1575,positif,"benar sekali ri pak prabowo berani mengkritik presiden sebelumnya yg katanya salah kelola perekonomian,bkn salah pak  lanjutkan 2 periode ðÿ˜ƒðÿ˜ƒðÿ˜ƒ","benar sekali ri pak prabowo berani mengkritik presiden sebelumnya yg katanya salah kelola perekonomian,bkn salah pak  lanjutkan dua periode ðÿ˜ƒðÿ˜ƒðÿ˜ƒ"
1576,positif,"berarti perekonomian masyarakat kecil jadi lebih bagus. dl jajan di warung kecil, sekarang jajan di restoran atau mall yg rame.. skr jaman udah modern, jajan di warung kecil 25rb, di mall pake gopay 20rb nikmatnya lebih baik. salah presiden atau salah pelaku usaha ?","berarti perekonomian masyarakat kecil jadi lebih bagus. dl jajan di warung kecil, sekarang jajan di restoran atau mall yg rame.. skr jaman udah modern, jajan di warung kecil rb, di mall pake gopay rb nikmatnya lebih baik. salah presiden atau salah pelaku usaha ?"
1580,positif,"siapapun presidennya nanti, menurutku jokowi tetap berjasa sama indonesia. 5 tahun ini jokowi ga tidur ko. kalian cukup hargai beliau walaupun kalian ga mendukung beliau utk jd pemimpin ðÿ™ðÿ˜š","siapapun presidennya nanti, menurutku jokowi tetap berjasa sama indonesia.  tahun ini jokowi ga tidur ko. kalian cukup hargai beliau walaupun kalian ga mendukung beliau utk jd pemimpin ðÿ™ðÿ˜š"
1586,netral,"bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya makanya coblos 01 saja !  â€¦ prabowo salahkan sby","bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya makanya coblos satu saja !  â€¦ prabowo salahkan sby"
1587,netral,"kata wowo pakar kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden sebelum @jokowi lah, malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby @adji1984","kata wowo pakar kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden sebelum @jokowi lah, malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby @adji"
1589,positif,kenapa diangkat tema esport game mobile legends? jokowi tahu potensi suara di kalangan gamers sangat besar!! dan potensi ekonomi di dalamnya sangat besar 02 kalah set jokowi menang total debat  â€¦,kenapa diangkat tema esport game mobile legends? jokowi tahu potensi suara di kalangan gamers sangat besar!! dan potensi ekonomi di dalamnya sangat besar dua kalah set jokowi menang total debat  â€¦
1592,negatif,"prabowo : â€œkekayaan indonesia dikiasai oleh 1% elite!â€ dan dengan bangga nya dia mengakui hal yang selama ini dia koar2kan yg dia anggap merusak ekonomi / kekayaan negara! harusnya malu woi ! atau emang udah gapunya mau?! berani pilih02 , auto hancur bangsa ini!","prabowo : â€œkekayaan indonesia dikiasai oleh satu% elite!â€ dan dengan bangga nya dia mengakui hal yang selama ini dia koarkan yg dia anggap merusak ekonomi / kekayaan negara! harusnya malu woi ! atau emang udah gapunya mau?! berani pilih , auto hancur bangsa ini!"
1593,negatif,"prabowo bilang, contohlah tiongkok!  tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun. pondasinya dibangun dalam beberapa dekade.  jelas kan, semua kehancuran bangsa ini karena soeharto yang prabowo puja dan ingin dihidupkan kembali...","prabowo bilang, contohlah tiongkok!  tiongkok menjelma jadi raksasa ekonomi butuh waktu  tahun. pondasinya dibangun dalam beberapa dekade.  jelas kan, semua kehancuran bangsa ini karena soeharto yang prabowo puja dan ingin dihidupkan kembali..."
1603,netral,"perlu kita ingat bahwa dasar negara kita pancasila, nkri, bhinneka tunggal ika, uud 1945 sudah final, harga mati dan tidak bisa diganggu gugat,"" kata jokowi jokowi menang total debat","perlu kita ingat bahwa dasar negara kita pancasila, nkri, bhinneka tunggal ika, uud  sudah final, harga mati dan tidak bisa diganggu gugat,"" kata jokowi jokowi menang total debat"
1604,negatif,"terlampau optimis,jadi sombong takabur..,makanya beliau selalu optimis  janji masalalu ngak tercapai,optimis..harga sawit anjlok optimis,harga karet terjun optimis.. optimis,pertumbuhan ekonomi 5% optimis..ðÿ¤”","terlampau optimis,jadi sombong takabur..,makanya beliau selalu optimis  janji masalalu ngak tercapai,optimis..harga sawit anjlok optimis,harga karet terjun optimis.. optimis,pertumbuhan ekonomi % optimis..ðÿ¤”"
1607,positif,"salut sama pak @prabowo @sandiuno dgn tdk akan mengambil gaji 1 rupiahpun apabila diberi amanah jd presiden. rela berkorban jiwa, raga dan harta utk nkri. sdgkan bnyk sekali pejabat yg serakah hingga korupsi besar2an. prabowo sandimenang semangat @gerindra @fadlizon @dahnilanzar","salut sama pak @prabowo @sandiuno dgn tdk akan mengambil gaji satu rupiahpun apabila diberi amanah jd presiden. rela berkorban jiwa, raga dan harta utk nkri. sdgkan bnyk sekali pejabat yg serakah hingga korupsi besaran. prabowo sandimenang semangat @gerindra @fadlizon @dahnilanzar"
1613,netral,"pernyataan penutup debat ke-v  @jokowi -@khmarufamin_  kami yakin kemajuan ekonomi, kesejahteraan rakyat melalui upaya nyata dalam pembangun di bidang infrastrukur, dan pembangunan sdm, revormasi subtantif lebih dirasakan dalam tahun 2014,","pernyataan penutup debat ke-v  @jokowi -@khmarufamin_  kami yakin kemajuan ekonomi, kesejahteraan rakyat melalui upaya nyata dalam pembangun di bidang infrastrukur, dan pembangunan sdm, revormasi subtantif lebih dirasakan dalam tahun ,"
1615,positif,"pertama dalam sejarah, capres dan cawapres siap tak ambil gajinya dan akan menyerahkan kepada negara untuk disumbangkan kepada kaum dhuafa dan yatim piatu. luar biasa ! rakyat yakin ke tps ( tusuk prabowo sandi ) 02 hoax jkw menang total debat","pertama dalam sejarah, capres dan cawapres siap tak ambil gajinya dan akan menyerahkan kepada negara untuk disumbangkan kepada kaum dhuafa dan yatim piatu. luar biasa ! rakyat yakin ke tps ( tusuk prabowo sandi ) dua hoax jkw menang total debat"
1616,positif,"nggak salah kok tanya e-sport. gamer sekarang profesi, anak muda bisa juga jg jd enterpreuner dgn membut game. orang yg berumur 40 thn pun masih main game di hp. bayangkan kalau banyak org main game karya anak indonesia. jd ini jg peluang meningkatkan ekonomi.","nggak salah kok tanya e-sport. gamer sekarang profesi, anak muda bisa juga jg jd enterpreuner dgn membut game. orang yg berumur  thn pun masih main game di hp. bayangkan kalau banyak org main game karya anak indonesia. jd ini jg peluang meningkatkan ekonomi."
1617,positif,infrakstruktur adalah bentuk keadilan sosial pembangujan akan merata .. tdk cuma di kota2 besar saja meningkatkan perekonomian di derah2 yg selama ininsukar terjangkau  menteri2 jokowi banyak yg hebat..,infrakstruktur adalah bentuk keadilan sosial pembangujan akan merata .. tdk cuma di kota besar saja meningkatkan perekonomian di derah yg selama ininsukar terjangkau  menteri jokowi banyak yg hebat..
1618,netral,di era pemerintahan pakde jokowi infrastruktur2 terus dibangun untuk pertumbuhan ekonomi,di era pemerintahan pakde jokowi infrastruktur terus dibangun untuk pertumbuhan ekonomi
1620,netral,"sementara, menurut @prabowo bumn adalah benteng terakhir ekonomi di indonesia dan melihat benteng itu goyah. debat terakhir pilpres2019 debat pilpres2019","sementara, menurut @prabowo bumn adalah benteng terakhir ekonomi di indonesia dan melihat benteng itu goyah. debat terakhir pilpres debat pilpres"
1621,netral,"bumn kita adalah benteng terakhir ekonomi indonesia. sekarang benteng-benteng itu goyah. studi bloomberg, bep penerbangan bisa untung. garuda baru bisa untung kalau penumpangnya 120 persen. berarti gak akan pernah bisa untung (@prabowo)","bumn kita adalah benteng terakhir ekonomi indonesia. sekarang benteng-benteng itu goyah. studi bloomberg, bep penerbangan bisa untung. garuda baru bisa untung kalau penumpangnya  persen. berarti gak akan pernah bisa untung (@prabowo)"
1622,positif,masyaallah. prabowo - sandi berjanji tidak akan mengambil sepeserpun gaji mereka jika terpilih. 02menang debat,masyaallah. prabowo - sandi berjanji tidak akan mengambil sepeserpun gaji mereka jika terpilih. menang debat
1623,positif,"insyaallah prabowo sandi bisa. mungkin ga keseluruhan utang akan terlunasi, tapi yakin asset negara akan bisa kembali ke indonesia kalau denger setiap perkataan prabowo. ekonomi akan membaik kalau mendengar penjelasan sandiaga uno. insyaallah 17april prabowo presiden ri","insyaallah prabowo sandi bisa. mungkin ga keseluruhan utang akan terlunasi, tapi yakin asset negara akan bisa kembali ke indonesia kalau denger setiap perkataan prabowo. ekonomi akan membaik kalau mendengar penjelasan sandiaga uno. insyaallah april prabowo presiden ri"
1624,negatif,"bukan kagak ngerti. tapi fokusnya engga ke e-sport. jadi jelasin dulu fokus pertanian. soalnya dari pertanian bisa loncat ke ekonomi, e-sport juga kan ada dapet duit dan ngasih duit. ujung2nya bisa dibilang nyambung kok.","bukan kagak ngerti. tapi fokusnya engga ke e-sport. jadi jelasin dulu fokus pertanian. soalnya dari pertanian bisa loncat ke ekonomi, e-sport juga kan ada dapet duit dan ngasih duit. ujungnya bisa dibilang nyambung kok."
1626,positif,"saya percaya bang sandi,waktu jadi wagub saja,beliau tak ambil gaji,beliau sumbangkan semua gajinya  maksud pak prabowo jgn suka mengklaim hasil pemikiran ayo ide2 org lain","saya percaya bang sandi,waktu jadi wagub saja,beliau tak ambil gaji,beliau sumbangkan semua gajinya  maksud pak prabowo jgn suka mengklaim hasil pemikiran ayo ide org lain"
1627,positif,penutup yang jos dari prabowo sandi ga akan menerima gaji dan akan menyumbangkannya untuk kaum dhuafa & yg paling penting beliau bertekad menunaikan janjinya..wis wayahe kita hari rabu tanggal 17 april 2019 ke tps =tusuk prabowo sandi utk indonesia menang gue kapok pilih jokowi,penutup yang jos dari prabowo sandi ga akan menerima gaji dan akan menyumbangkannya untuk kaum dhuafa & yg paling penting beliau bertekad menunaikan janjinya..wis wayahe kita hari rabu tanggal  april  ke tps =tusuk prabowo sandi utk indonesia menang gue kapok pilih jokowi
1628,positif,prabowo sandi jika terpilih tidak ambil gaji. itu tanda bahwa mereka kerja untuk rakyat jika terpilih nanti... saya yakin prabowo menang debat terakhir pilpres2019 aa gym pilih prabowo,prabowo sandi jika terpilih tidak ambil gaji. itu tanda bahwa mereka kerja untuk rakyat jika terpilih nanti... saya yakin prabowo menang debat terakhir pilpres aa gym pilih prabowo
1631,netral,nawacita @jokowi di nilai sangat sukuses diantaranya mewujudkan kemandirian ekonomi dengan menggerakkan sektor2 strategis ekonomi domestik. meningkatkan produktivitas rakyat & daya saing di pasar internasional. sehingga indonesia bisa maju jokowi menang total debat,nawacita @jokowi di nilai sangat sukuses diantaranya mewujudkan kemandirian ekonomi dengan menggerakkan sektor strategis ekonomi domestik. meningkatkan produktivitas rakyat & daya saing di pasar internasional. sehingga indonesia bisa maju jokowi menang total debat
1634,positif,"indonesia butuh perubahan, pemimpin yang berani, melihat prabowo sandi sangat cocok. bang sandi paham betul ekonomi. prabowo tegas berani karakter pemimpin dunia. indonesia harus kuat, harus unjuk prestasi dunia berani pilih02","indonesia butuh perubahan, pemimpin yang berani, melihat prabowo sandi sangat cocok. bang sandi paham betul ekonomi. prabowo tegas berani karakter pemimpin dunia. indonesia harus kuat, harus unjuk prestasi dunia berani pilih"
1636,negatif,"gini ya, kalo 02 biarlah prabowo yg mikir rakyat kecil, ekonomi mikro, keamanan. kalo sandi mikir teknologi, pendidikan.  kasian kalo 01 dibebanin ke joko semua, pak maruf aja ngomong di debat tadi ngos ngosan masa disuruh kerja ini itu :(","gini ya, kalo dua biarlah prabowo yg mikir rakyat kecil, ekonomi mikro, keamanan. kalo sandi mikir teknologi, pendidikan.  kasian kalo satu dibebanin ke joko semua, pak maruf aja ngomong di debat tadi ngos ngosan masa disuruh kerja ini itu :("
1638,negatif,"4,5 tahun ngajar makro ekonomi pak ... tapi ndak tau bener apa salah ... tusuk prabowo sandi @prabowo @sandiuno menang",", tahun ngajar makro ekonomi pak ... tapi ndak tau bener apa salah ... tusuk prabowo sandi @prabowo @sandiuno menang"
1639,negatif,faktanya??? pertumbuhan ekonomi gak naik2!,faktanya??? pertumbuhan ekonomi gak naik!
1643,negatif,"berani pilih02 jokowi menang total debat bareng jokowi menurut sandy dia dan prabowo bersedia tidak digaji jika nanti terpilih emang rakyat tolol ,ya terang aja lu bedua udah tajir melintir ....","berani pilih jokowi menang total debat bareng jokowi menurut sandy dia dan prabowo bersedia tidak digaji jika nanti terpilih emang rakyat tolol ,ya terang aja lu bedua udah tajir melintir ...."
1645,negatif,"ngerti ga istilah tadi , makanya keluar dr kolam bro.....lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep....bukan ideologinya.... makanya ada istilah belajar sampai ke negeri cina.... ah iq200 sekolam!!!!","ngerti ga istilah tadi , makanya keluar dr kolam bro.....lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep....bukan ideologinya.... makanya ada istilah belajar sampai ke negeri cina.... ah iq sekolam!!!!"
1646,positif,"masyaallah  hati mu mulia  â€œjika kami terpilih menjadi presiden dan wakil presiden, kami berdua tidak akan mengambil gaji 1 rupiah pun , kami akan akan memberikan gaji kami kepada duafa dan untuk negara â€œ . â€œ prabowo-sandi â€œ semakin mantap hati ini pada pilihan","masyaallah  hati mu mulia  â€œjika kami terpilih menjadi presiden dan wakil presiden, kami berdua tidak akan mengambil gaji satu rupiah pun , kami akan akan memberikan gaji kami kepada duafa dan untuk negara â€œ . â€œ prabowo-sandi â€œ semakin mantap hati ini pada pilihan"
1647,positif,"kapal oleng â€œaku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   semua semua semua, dapat dikabulkan. dapat dikabulkan dengan sumbangan ajaib.   aku ingin harga murah, petani sejahtera. hei, oke oce jawabannya!â€ ðÿž¶ðÿžµ prabowo sandi campaign 2019.   â€¦","kapal oleng â€œaku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   semua semua semua, dapat dikabulkan. dapat dikabulkan dengan sumbangan ajaib.   aku ingin harga murah, petani sejahtera. hei, oke oce jawabannya!â€ ðÿž¶ðÿžµ prabowo sandi campaign .   â€¦"
1648,negatif,gaji kami akan kami kembalikan ke negara utk yatim & dhuafa (prabowo-sandi)  1% elit yang cinta negara dan patriotik !!,gaji kami akan kami kembalikan ke negara utk yatim & dhuafa (prabowo-sandi)  satu% elit yang cinta negara dan patriotik !!
