,sentimen,before,after
1464,netral,mungkin nanti kalo pak jokowi kepilih lagi alangkah lebih baiknya menajdikan paslon dua jadi menteri ekonomi jadi indonesia makin maju tos dulu dong gw dah cocok jd presiden blm,mungkin nanti kalo pak jokowi pilih lagi alangkah lebih baik menajdikan paslon dua jadi menteri ekonomi jadi indonesia makin maju tos dulu dong gw dah cocok jd presiden blm
1466,negatif,itulah kehebatan seorg wowo dan tim ekonominya yg selalu berpikir mundur kebelakang lain dgn jokowi dan tim ekonominya yg berpikiran kedpn demi masa dpn generasi yg akn dtg tim ekonom wowo hanya berpikir bagaimana menyenangkan rakyat dgn subsidi yg sifatnya sementara,itu hebat seorg wowo dan tim ekonomi yg selalu pikir mundur belakang lain dgn jokowi dan tim ekonomi yg pikir kedpn demi masa dpn generasi yg akn dtg tim ekonom wowo hanya pikir bagaimana senang rakyat dgn subsidi yg sifat sementara
1467,positif,isu sdg dibahas saat pk jokowi menjelaskan kalau pertumbuhan ekonomi tdk berarti kalau ketimpangan tdk diperhatikan,isu sdg bahas saat pk jokowi jelas kalau tumbuh ekonomi tdk arti kalau timpang tdk perhati
1468,negatif,sumber uangnya jelas dan jumlahnya cuma milyar dibanding wowo genderuwo yg satu trilyun dari manakah prajurit yg makan dari gaji negara bisa ngumpulin duit segitu,sumber uang jelas dan jumlah cuma milyar banding wowo genderuwo yg satu trilyun dari mana prajurit yg makan dari gaji negara bisa ngumpulin duit segitu
1469,netral,pajak income naik pajak kendaraan naik pbb naik pajak usaha naik,pajak income naik pajak kendara naik pbb naik pajak usaha naik
1470,negatif,insinyur kehutanan mau ngajari pengusaha besar yg doktor dan mba ttg ekonomi makro yang waras sopo tgl datangi tps tusuk prabowo sandi,insinyur hutan mau ngajari usaha besar yg doktor dan mba ttg ekonomi makro yang waras sopo tgl datang tps tusuk prabowo sandi
1471,positif,blm ada capres dan cawapres mau buat janji tdk akan menerima gajinya selama menjabat yg sdh hd presiden saja blm pernah dengar cek akal sehat prabowo sandi tak mau digaji berapa gaji presiden sekarang,blm ada capres dan cawapres mau buat janji tdk akan terima gaji lama jabat yg sdh hd presiden saja blm pernah dengar cek akal sehat prabowo sandi tak mau gaji berapa gaji presiden sekarang
1472,negatif,insinyur kehutanan bener gak sih mau ngajari pengusaha besar yg doktor dan mba ttg ekonomi makro yang waras sopo tgl datangi tps tusuk prabowo sandi,insinyur hutan bener gak sih mau ngajari usaha besar yg doktor dan mba ttg ekonomi makro yang waras sopo tgl datang tps tusuk prabowo sandi
1473,negatif,pilih pemimpin yang mengabdi bukan seperti jokowi ngemis gaji berani pilih,pilih pimpin yang abdi bukan seperti jokowi ngemis gaji berani pilih
1475,positif,bpk pasti menang sayang keinginan menang bpk terlalu besar shg berbagai macam cara dilakukan oleh orang bpk sehingga saat ini anak bangsa terpecah dan saling benci dan luka ini sulit sembuh spt aremania vs bonek hargailah org yg maju utk menjadi calon cawapres,bpk pasti menang sayang ingin menang bpk terlalu besar shg bagai macam cara laku oleh orang bpk sehingga saat ini anak bangsa pecah dan saling benci dan luka ini sulit sembuh spt aremania vs bonek harga org yg maju utk jadi calon cawapres
1476,positif,even seumur hidup pun mereka tidak akan pernah terima apalagi ambil gaji dari negara krn tidak pernah mencicipi jdi presiden nkri berdasarkan uu capres abadi tidak digaji oleh negara,even umur hidup pun mereka tidak akan pernah terima apalagi ambil gaji dari negara krn tidak pernah cicip jdi presiden nkri dasar uu capres abadi tidak gaji oleh negara
1478,negatif,di tanya ttg sport jawabnya ttg pertanian dan sebenarnya prabowo ini kuliahnya di universitas mana sih pertanyaan ama jawaban gk nyambung apa keblinger,di tanya ttg sport jawab ttg tani dan benar prabowo ini kuliah di universitas mana sih tanya ama jawab gk nyambung apa keblinger
1479,netral,itu tendangan pinalti prabowo pokoknya fokus pd pangan gizi murah harga terjangkau pertanian sbg produk unggulan negara bhs millenial egp support jk hny sokan esupport hrus terafiliasi dg produk unggul bukan cetakcetek kpu id bappenasri,itu tendang pinalti prabowo pokok fokus pd pangan gizi murah harga jangkau tani sbg produk unggul negara bhs millenial egp support jk hny sok esupport hrus afiliasi dg produk unggul bukan cetakcetek kpu id bappenasri
1480,netral,klo prinsip menurunkan harga harus bisa menaikkan pendapatan itu ekonomi equilibrium keseimbangan tidak mudah itu pake logika kita berpikir damai selalu,klo prinsip turun harga harus bisa naik dapat itu ekonomi equilibrium imbang tidak mudah itu pake logika kita pikir damai selalu
1481,netral,kalau ekonomi gk tumbuh anda gagal membuat ekonomi lebih baik pemerataan ekonomi itu impact nya ke pertumbuhan ekonomi kalau pemerataan ekonomi tidak berimpact pada pertumbuhan ekonomi ya itu gagal namanya,kalau ekonomi gk tumbuh anda gagal buat ekonomi lebih baik perata ekonomi itu impact nya ke tumbuh ekonomi kalau perata ekonomi tidak berimpact pada tumbuh ekonomi ya itu gagal nama
1482,negatif,emang gue pikirin gue cuma mikir jd presiden soal kerja itu sih ga masalah rakyat ind sih akan diem saja mbok sby ajah tidur mulu bisa thn lha pa jokowi kerja keras malah ga dihargai mendingan bobo deh makanya wowo ga usah dipilih tau,emang gue pikirin gue cuma mikir jd presiden soal kerja itu sih ga masalah rakyat ind sih akan diem saja mbok sby ajah tidur mulu bisa thn lha pa jokowi kerja keras malah ga harga mending bobo deh makanya wowo ga usah pilih tau
1483,netral,sepertinya ml pubg dan dota lebih bisa memajukan ekonomi dan sekaligus meningkatkan kesejahteraan rakyat ya pak jokowi,seperti ml pubg dan dota lebih bisa maju ekonomi dan sekaligus tingkat sejahtera rakyat ya pak jokowi
1484,netral,lah nalarnya jg di mana yg dibahas ttg ekonomi makro tp malah ngomongin mikro ibu ngeluh harga pd naik ra nyambung geblek ibarat motong rumput mestinya pake cengkrong ini malah pake gunting kuku,lah nalar jg di mana yg bahas ttg ekonomi makro tp malah ngomongin mikro ibu ngeluh harga pd naik ra nyambung geblek ibarat motong rumput mesti pake cengkrong ini malah pake gunting kuku
1486,negatif,yg membuat ekonomi maju itu membangun industri game bukan bangun sport ampun dah pak jokowi yg membuka lapangan kerja bnyk itu jdi atlet bulutangkis atau bikin pabrik alat olahraga,yg buat ekonomi maju itu bangun industri game bukan bangun sport ampun dah pak jokowi yg buka lapang kerja bnyk itu jdi atlet bulutangkis atau bikin pabrik alat olahraga
1487,negatif,pertanyaan satu emang lebay sok milenial tapi dua sayangnya goblok harusnya dibantah itu atau jelasin dgn bukti yg ada kalau game ol gak pengaruh pd ekonomi indonesia secara umum,tanya satu emang lebay sok milenial tapi dua sayang goblok harus ban itu atau jelasin dgn bukti yg ada kalau game ol gak pengaruh pd ekonomi indonesia cara umum
1488,negatif,gaji gak di ambil sudah kaya lah napa kmrn minta sumbangan untuk dana kampanye,gaji gak di ambil sudah kaya lah napa kmrn minta sumbang untuk dana kampanye
1489,positif,terimakasih bapak prabowo subianto dan bang sandiaga uno salahuddin uno gaji bpk tdk akan diambil dan untuk kepentingan masyarakat indonesia terimakasih dan terimakasih rakyat indonesia menanti bapak sebagai presiden indonesia yg adil makmur dr sabang sampai merauke,terimakasih bapak prabowo subianto dan bang sandiaga uno salahuddin uno gaji bpk tdk akan ambil dan untuk penting masyarakat indonesia terimakasih dan terimakasih rakyat indonesia nanti bapak bagai presiden indonesia yg adil makmur dr sabang sampai merauke
1490,positif,pengakuan yg jujur bahwa sembako mahal sehingga perlu kartu karena permintaan terhadap kartu meningkat maka sesuai hukum supply dan demand harga kartu pun akan naik dan perlu diciptakan kartu baru begitu seterusnya,aku yg jujur bahwa sembako mahal sehingga perlu kartu karena minta hadap kartu tingkat maka sesuai hukum supply dan demand harga kartu pun akan naik dan perlu cipta kartu baru begitu terus
1491,netral,kalau ada kasus satu dr anak di ibukota tidak sarapan probabilitasnya satu kelg nya tidak mentradisikan sarapan dua kelg kurang mampu dan itu menjadi tggjwb gub dki persoalan ekonomi bangsa lainnya,kalau ada kasus satu dr anak di ibukota tidak sarap probabilitas satu kelg nya tidak tradisi sarap dua kelg kurang mampu dan itu jadi tggjwb gub dki soal ekonomi bangsa lain
1492,positif,lah jawab dong kan ada pertanyaan tuh di atas ada data coba jelaskan pake analisis ilmu ekonomi gitu maaf ya debatnya jokowi mah selalu ada data bisa bedain kemakan hoax sma based on data jgn di lo data itu hoax dan hoax itu data haha menarik,lah jawab dong kan ada tanya tuh di atas ada data coba jelas pake analisis ilmu ekonomi gitu maaf ya debat jokowi mah selalu ada data bisa bedain makan hoax sma based on data jgn di lo data itu hoax dan hoax itu data haha tarik
1494,netral,ardy merespon pernyataan yang dilontarkan capres dua saat berdebat soal kondisi ekonomi indonesia yang dinilainya slah bowo mengaku tdk menyalahkan jokowi ini merupakan salah semua pihak termasuk kesalahan presiden sebelum jokowi prabowo salahkan sby,ardy merespon nyata yang lontar capres dua saat debat soal kondisi ekonomi indonesia yang nila slah bowo aku tdk salah jokowi ini rupa salah semua pihak masuk salah presiden belum jokowi prabowo salah sby
1495,positif,doyan amat bang sandi bodohi org gak usah minta simpati buktikan dengan kerja nyata saja makanya pak jokowi favorit gak ada artinya gak ambil gaji dengan potensi kebocoran di tangan anda,doyan amat bang sandi bodoh org gak usah minta simpati bukti dengan kerja nyata saja makanya pak jokowi favorit gak ada arti gak ambil gaji dengan potensi bocor di tangan anda
1497,negatif,pa prabowo autokritik bapaknya saja lama jadi mentri ekonomi dikira cuma sby yang jadi presiden,pa prabowo autokritik bapak saja lama jadi tri ekonomi kira cuma sby yang jadi presiden
1498,netral,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tp salah pemimpin terdahulu jd utk penggemar dua jangan salahkan jokowi lagi ya sukangetweet bocahsosmed saaebunglon prabowo salahkan sby,info nih ps bilang debat ada ekonomi indonesia saat ini bukan salah jokowi tp salah pimpin dahulu jd utk gemar dua jangan salah jokowi lagi ya sukangetweet bocahsosmed saaebunglon prabowo salah sby
1499,positif,diharapkan karyawan meniru seperti prabowo dan sandi untuk tdk mengambil gaji sepeserpun,harap karyawan tiru seperti prabowo dan sandi untuk tdk ambil gaji peser
1500,negatif,sindiran prabowo kepada petahana yang tidak bisa memperbaiki ekonomi negeri ini,sindir prabowo kepada tahana yang tidak bisa baik ekonomi negeri ini
1501,netral,kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlh salah semua pihak termasuk presiden presiden sebelum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu prabowo salahkan sby,kata wowo salah arah ekonomi yang akibat jadi deindustrialisasi adlh salah semua pihak masuk presiden presiden belum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan salah presiden dahulu prabowo salah sby
1502,netral,terpilih jadi presiden wapres prabowo sandi berjanji akan berikan gajinya bagi kaum miskin yatim dhuafa,pilih jadi presiden wapres prabowo sandi janji akan ikan gaji bagi kaum miskin yatim dhuafa
1503,negatif,info nih ketika paslon satu bahas ekonomi makro scr global paslon dua jawabnya sprti anak bayi yg nggak ngerti apa hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan prabowo salahkan sby jokowi sukangetweet bocahsosmed saaebunglon,info nih ketika paslon satu bahas ekonomi makro scr global paslon dua jawab sprti anak bayi yg nggak ngerti apa hanya bisa lihat ini itu tp masih ajar utk paham suatu nyata prabowo salah sby jokowi sukangetweet bocahsosmed saaebunglon
1504,negatif,yg kami butuhkan adalah harga sembako yg terjangkau bukam game mobile legend yg membuat anak kami malas beljar,yg kami butuh adalah harga sembako yg jangkau bukam game mobile legend yg buat anak kami malas beljar
1505,negatif,tanda ketololan seorang jokowi makin nampak wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pake maen bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu planga plongo bikin malu bangsa,tanda tolol orang jokowi makin nampak wkwkwk lagi debat serius soal urus ekonomi rakyat di suatu bangsa malah pake maen bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu planga plongo bikin malu bangsa
1506,netral,penutup sandi tak ambil gaji prabowo sindir freeport,tutup sandi tak ambil gaji prabowo sindir freeport
1508,netral,jokowi tanya sport mobile legends ke prabowo sandi dua malah jawab turunkan harga rakyat susah tribun timur,jokowi tanya sport mobile legends ke prabowo sandi dua malah jawab turun harga rakyat susah tribun timur
1509,positif,gaji adalah hak bp ambil saja kenapa ga mau diambil itu adalah hak bp prabowo dan pa sandiaga ambil aja ya pa kami ikhlas sekali lagi karena gaji itu hak bapa,gaji adalah hak bp ambil saja kenapa ga mau ambil itu adalah hak bp prabowo dan pa sandiaga ambil aja ya pa kami ikhlas sekali lagi karena gaji itu hak bapa
1510,netral,sandiuno jokowi bangun bendungan ctk sawah tali air utk tingkatkan produk beras bkn gagahan begini caranya kerja hrs bertahap saya akan bangun ekonomi segera dinikmati rakyat enak aja spt balik tekapak tangan memangnya punya lampu aladin,sandiuno jokowi bangun bendung ctk sawah tali air utk tingkat produk beras bkn gagah begini cara kerja hrs tahap saya akan bangun ekonomi segera nikmat rakyat enak aja spt balik tekapak tangan memang punya lampu aladin
1511,netral,debat terakhir capres sandiaga sebut referendum ekonomi jokowi tidak mungkin langsung balikkan tangan,debat akhir capres sandiaga sebut referendum ekonomi jokowi tidak mungkin langsung balik tangan
1513,netral,capres dan cawapres nomor urut dua mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah indonesia kritikan itu justru ditujukan pada pemerintahan sebelumnya kpu ri kpu id bawaslu ri jokowi jokowi amin prabowo prabowo sandiuno,capres dan cawapres nomor urut dua kritik kena bijak makro ekonomi yang terap perintah indonesia kritik itu justru tuju pada perintah belum kpu ri kpu id bawaslu ri jokowi jokowi amin prabowo prabowo sandiuno
1514,netral,prabowo gak tega nyalahin jokoei krn rezim jkw tdk kreatif hanya meneruskan yg lalu kt ekonom ekonomi kl hanya gak perlu pemerintah,prabowo gak tega nyalahin jokoei krn rezim jkw tdk kreatif hanya terus yg lalu kt ekonom ekonomi kl hanya gak perlu perintah
1515,netral,jokowi indonesia akan jadi negara dengan ekonomi terkuat ke,jokowi indonesia akan jadi negara dengan ekonomi kuat ke
1516,negatif,bohong sandiuno prabowo kalau tidak mengambil gaji hanya demi sebuah ambisi politik,bohong sandiuno prabowo kalau tidak ambil gaji hanya demi buah ambisi politik
1517,netral,pada debat ke prabowo dinilai tidak hargai sby demokrat walkout koalisi prabohong retak,pada debat ke prabowo nilai tidak harga sby demokrat walkout koalisi prabohong retak
