,sentimen,before,after
1503,negatif,"info nih ketika paslon 01 bahas ekonomi makro scr global, paslon 02 jawabnya sprti anak bayi yg nggak ngerti apa2. hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan. https://bit.ly/2x8pievâ prabowo salahkan sby @jokowi.@sukangetweet @bocahsosmed @saaebunglon","info nih ketika paslon 01 bahas ekonomi makro scr global, paslon 02 jawabnya sprti anak bayi yg nggak ngerti apa2. hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan.  prabowo salahkan sby @jokowi.@sukangetweet @bocahsosmed @saaebunglon"
1506,netral,"penutup: sandi tak ambil gaji, prabowo sindir freeport  http://detik.id/6v82wcâ ","penutup: sandi tak ambil gaji, prabowo sindir freeport"
1507,netral,tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini https://youtu.be/gp8e4kp56cgâ dan kalau kalian bener2 ngerti ekonomi bantah tu si ahli ekonom jokowi menang total debat,tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini  dan kalau kalian bener2 ngerti ekonomi bantah tu si ahli ekonom jokowi menang total debat
1508,netral,"jokowi tanya e-sport mobile legends ke prabowo-sandi, 02 malah jawab turunkan harga 'rakyat susah' - tribun timur  http://makassar.tribunnews.com/2019/04/14/jokowi-tanya-e-sport-mobile-legends-ke-prabowo-sandi-02-malah-jawab-turunkan-harga-rakyat-susahâ â€¦","jokowi tanya e-sport mobile legends ke prabowo-sandi, 02 malah jawab turunkan harga 'rakyat susah' - tribun timur   â€¦"
1511,netral,"debat terakhir capres: sandiaga sebut 'referendum ekonomi', jokowi: 'tidak mungkin langsung balikkan tangan'  http://www.bbc.com/indonesia/indonesia-47921255?utm_source=dlvr.it&utm_medium=twitterâ â€¦ pic.twitter.com/oov1zwegn9","debat terakhir capres: sandiaga sebut 'referendum ekonomi', jokowi: 'tidak mungkin langsung balikkan tangan'   â€¦"
1513,netral,capres dan cawapres nomor urut 02 mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah indonesia. kritikan itu justru ditujukan pada pemerintahan sebelumnya.  https://bit.ly/2p7ujzkâ  @kpu_ri @kpu_id @bawaslu_ri @jokowi @jokowi_amin @prabowo @prabowo08 @sandiuno pic.twitter.com/0vhhnntgf6,capres dan cawapres nomor urut 02 mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah indonesia. kritikan itu justru ditujukan pada pemerintahan sebelumnya.    @kpu_ri @kpu_id @bawaslu_ri @jokowi @jokowi_amin @prabowo @prabowo08 @sandiuno
1514,netral,"@prabowo gak tega nyalahin jokoei...krn rezim jkw tdk kreatif..hanya meneruskan yg lalu... kt ekonom...ekonomi kl hanya 5%, gak perlu pemerintah..?  https://twitter.com/hmjusufrizal/status/1117104507698081792â â€¦","@prabowo gak tega nyalahin jokoei...krn rezim jkw tdk kreatif..hanya meneruskan yg lalu... kt ekonom...ekonomi kl hanya 5%, gak perlu pemerintah..?   â€¦"
1515,netral,jokowi: indonesia akan jadi negara dengan ekonomi terkuat ke-4.  https://nasional.kompas.com/read/2019/04/13/17515991/jokowi-indonesia-akan-jadi-negara-dengan-ekonomi-terkuat-ke-4â â€¦,jokowi: indonesia akan jadi negara dengan ekonomi terkuat ke-4.   â€¦
1516,negatif,bohong @sandiuno @prabowo kalau tidak mengambil gaji hanya demi sebuah ambisi politik  https://twitter.com/realforjkw/status/1117104782362079232â â€¦,bohong @sandiuno @prabowo kalau tidak mengambil gaji hanya demi sebuah ambisi politik   â€¦
1517,netral,"pada debat ke-5 prabowo dinilai tidak hargai sby, demokrat walkout. koalisi prabohong retak pic.twitter.com/wppmms6d0y","pada debat ke-5 prabowo dinilai tidak hargai sby, demokrat walkout. koalisi prabohong retak"
1518,netral,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan - antara news https://pemilu.antaranews.com/berita/829391/pemerintahan-jokowi-fokus-pada-pertumbuhan-ekonomi-berkeadilan#.xlklqxsse-8.twitterâ â€¦ @jokowi 2019pilih jokowi jokowi satukan indonesia jokowi putih menang jokowi nyata kerjanya jokowi khmakruf amin menang2019 jokowi menang total debat debat pilpres2019,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan - antara news  â€¦ @jokowi 2019pilih jokowi jokowi satukan indonesia jokowi putih menang jokowi nyata kerjanya jokowi khmakruf amin menang2019 jokowi menang total debat debat pilpres2019
1522,positif,kasian bgt liat demokrat..sby yg dicuekin prabowo pas debat..jatah menteri g direken..smp nyalahin sby pas debat..tp masih sok tegar ngedukung. ..cian deh..koalisi yg tak dianggap tp masih bangga berasa punya harga diri ðÿ™ˆðÿ™ˆ  https://twitter.com/rachlannashidik/status/1117119117914329088?s=19â â€¦,kasian bgt liat demokrat..sby yg dicuekin prabowo pas debat..jatah menteri g direken..smp nyalahin sby pas debat..tp masih sok tegar ngedukung. ..cian deh..koalisi yg tak dianggap tp masih bangga berasa punya harga diri ðÿ™ˆðÿ™ˆ   â€¦
1526,netral,"ps bolak-balik menyinggung soal deindustrialisasi. meski begitu, dia mengatakan tak ingin menyalahkan @jokowi atas kondisi itu.dia berujar salah arahnya pmbangunan ekonomi indonesia saat ini tak terlepas dr andil presiden sblum jokowi https://bit.ly/2za6qjlâ prabowo salahkan sby","ps bolak-balik menyinggung soal deindustrialisasi. meski begitu, dia mengatakan tak ingin menyalahkan @jokowi atas kondisi  berujar salah arahnya pmbangunan ekonomi indonesia saat ini tak terlepas dr andil presiden sblum jokowi  prabowo salahkan sby"
1528,positif,pemimpin karismatik prabowo sandiuno tak akan ambil gaji selama jadi presiden dan wakil presiden nanti. . allah subhanahu wa taâ€™ala sudah begitu baik kepada saya dan pakâ€¦  https://www.instagram.com/m_fernanda_d/p/bwn5qa6hhkl/?utm_source=ig_twitter_share&igshid=gr44981a0429â â€¦,pemimpin karismatik prabowo sandiuno tak akan ambil gaji selama jadi presiden dan wakil presiden nanti. . allah subhanahu wa taâ€™ala sudah begitu baik kepada saya dan pakâ€¦   â€¦
1531,negatif,dia import tka cina itu krn dia tidak kasihan sama rakyat sendiri...byk pengangguran! lapangan kerja kasih ke org asing...percuma banyak sarjana muda di indonesia...tapi banyak pengangguran.mungkin dia tidak menghina bangsa tapi tidak menghargai bangsa dan rakyatnya.,dia import tka cina itu krn dia tidak kasihan sama rakyat sendiri...byk pengangguran! lapangan kerja kasih ke org asing...percuma banyak sarjana muda di indonesia...tapi banyak  dia tidak menghina bangsa tapi tidak menghargai bangsa dan rakyatnya.
1536,netral,sesuai kata pak ht & pak @prabowo arah ekonomi negara memang harus kembali ke uud45 harus ada protect tidak bisa di lepas secara bebas.  https://twitter.com/officialinewstv/status/1117023694193192960â â€¦,sesuai kata pak ht & pak @prabowo arah ekonomi negara memang harus kembali ke uud45 harus ada protect tidak bisa di lepas secara bebas.   â€¦
1537,positif,ekonomi saat pak sby itu baik sama baiknya seperti ekonomi 1997. tapi kena dampak ekonomi global indonesia langsung krismon. fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi.  https://twitter.com/rachlannashidik/status/1117110721551028224â â€¦,ekonomi saat pak sby itu baik sama baiknya seperti ekonomi 1997. tapi kena dampak ekonomi global indonesia langsung krismon. fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi.   â€¦
1547,netral,"bodo amat dengan masa depan generasi ""milineal"", toh kalau jadi lg cuma smpe 5 tahun kedepan, yg penting industri game bisa berputar dan perekonomian meningkat. rt : https://twitter.com/medcom_id/status/1117084076018561024?s=19â â€¦","bodo amat dengan masa depan generasi ""milineal"", toh kalau jadi lg cuma smpe 5 tahun kedepan, yg penting industri game bisa berputar dan perekonomian meningkat. rt :  â€¦"
1550,positif,"setuju, karena juga sudah diakui pak @prabowo kalau rel ekonomi kita sudah benar dibawah pemerintahan pak @jokowi .  pic.twitter.com/gfnyubxtch","setuju, karena juga sudah diakui pak @prabowo kalau rel ekonomi kita sudah benar dibawah pemerintahan pak @jokowi ."
1552,netral,"jokowi mengatakan dalam 4,5 tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital. ada tiga hal pokok untuk mendukung ekonomi digital tersebut. pemerintah bekerja indonesia satu indonesia maju pic.twitter.com/jm6fw7kjz4","jokowi mengatakan dalam 4,5 tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital. ada tiga hal pokok untuk mendukung ekonomi digital tersebut. pemerintah bekerja indonesia satu indonesia maju"
1566,netral,"pakde ngepush gaji tinggi, prabowo ngepush harga rendah. mau yg mana?  pic.twitter.com/uhacwjuzp1","pakde ngepush gaji tinggi, prabowo ngepush harga rendah. mau yg mana?"
1575,positif,"benar sekali ri pak prabowo berani mengkritik presiden sebelumnya yg katanya salah kelola perekonomian,bkn salah pak jokowi.jd lanjutkan 2 periode ðÿ˜ƒðÿ˜ƒðÿ˜ƒ","benar sekali ri pak prabowo berani mengkritik presiden sebelumnya yg katanya salah kelola perekonomian,bkn salah pak  lanjutkan 2 periode ðÿ˜ƒðÿ˜ƒðÿ˜ƒ"
1578,positif,"secara ke ilmuan sudah keliatan pak jkw lebih menguasai ilmu ekonomi daripada pak ps, akui saja gak usah malu malu, pak ps aja mengakui carut marut ekonomi kita karena presiden sebelum pak jkw ðÿ˜›ðÿ˜›ðÿ˜›ðÿ˜›ðÿ˜› jokowi menang total debat jokowi menang total debat pic.twitter.com/ejmeunzw1q","secara ke ilmuan sudah keliatan pak jkw lebih menguasai ilmu ekonomi daripada pak ps, akui saja gak usah malu malu, pak ps aja mengakui carut marut ekonomi kita karena presiden sebelum pak jkw ðÿ˜›ðÿ˜›ðÿ˜›ðÿ˜›ðÿ˜› jokowi menang total debat jokowi menang total debat"
1585,negatif,"yaelaaah gaji presiden-wakil presiden sik tidak seberapah, dibanding planning mauk ngembat apbn nya pake markup proyek triliyunan yg sudah disiapin si prabowo ma sandi  https://twitter.com/detikcom/status/1117096753759686657â â€¦","yaelaaah gaji presiden-wakil presiden sik tidak seberapah, dibanding planning mauk ngembat apbn nya pake markup proyek triliyunan yg sudah disiapin si prabowo ma sandi   â€¦"
1586,netral,"bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya makanya coblos 01 saja ! https://www.cnnindonesia.com/nasional/20190413223315-32-386119/demokrat-kritik-prabowo-salahkan-presiden-sebelum-jokowiâ â€¦ prabowo salahkan sby","bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya makanya coblos 01 saja !  â€¦ prabowo salahkan sby"
1589,positif,kenapa diangkat tema esport game mobile legends? jokowi tahu potensi suara di kalangan gamers sangat besar!! dan potensi ekonomi di dalamnya sangat besar 02 kalah set jokowi menang total debat https://www.pikiran-rakyat.com/ekonomi/2018/08/06/gamer-indonesia-diprediksi-capai-34-juta-orang-428379â â€¦,kenapa diangkat tema esport game mobile legends? jokowi tahu potensi suara di kalangan gamers sangat besar!! dan potensi ekonomi di dalamnya sangat besar 02 kalah set jokowi menang total debat  â€¦
1593,negatif,"prabowo bilang, contohlah tiongkok!  tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun. pondasinya dibangun dalam beberapa dekade.  jelas kan, semua kehancuran bangsa ini karena soeharto yang prabowo puja dan ingin dihidupkan kembali...  pic.twitter.com/ixwuyztusp","prabowo bilang, contohlah tiongkok!  tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun. pondasinya dibangun dalam beberapa dekade.  jelas kan, semua kehancuran bangsa ini karena soeharto yang prabowo puja dan ingin dihidupkan kembali..."
1605,netral,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan  https://www.antaranews.com/berita/829391/pemerintahan-jokowi-fokus-pada-pertumbuhan-ekonomi-berkeadilanâ â€¦,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan   â€¦
1609,negatif,"prabowo sandi janji ga  ambil gajinya sbg presiden - wakil presiden,  ya pasti berani lah.. kan ga mungkin jd presiden - wakil krn ga kepilih.. ngelawak nehðÿ˜…  pic.twitter.com/iyj9j4succ","prabowo sandi janji ga  ambil gajinya sbg presiden - wakil presiden,  ya pasti berani lah.. kan ga mungkin jd presiden - wakil krn ga kepilih.. ngelawak nehðÿ˜…"
1619,netral,closing statement: kyai ma'ruf optimis akan sukses dlm membangun ekonomi bangsa ini jokowi positifisme pilpres akan membawa indonesia ke puncak kejayaan sandi mengemis suara prabowo coba meraih simpati dg kembali menyerang dg senjata hoax jokowi menang total debat pic.twitter.com/zk7rklfe13,closing statement: kyai ma'ruf optimis akan sukses dlm membangun ekonomi bangsa ini jokowi positifisme pilpres akan membawa indonesia ke puncak kejayaan sandi mengemis suara prabowo coba meraih simpati dg kembali menyerang dg senjata hoax jokowi menang total debat
1620,netral,"sementara, menurut @prabowo bumn adalah benteng terakhir ekonomi di indonesia dan melihat benteng itu goyah. debat terakhir pilpres2019 debat pilpres2019 http://bit.ly/2iw2l3nâ pic.twitter.com/hnrhhmmngn","sementara, menurut @prabowo bumn adalah benteng terakhir ekonomi di indonesia dan melihat benteng itu goyah. debat terakhir pilpres2019 debat pilpres2019"
1621,netral,"bumn kita adalah benteng terakhir ekonomi indonesia. sekarang benteng-benteng itu goyah. studi bloomberg, bep penerbangan bisa untung. garuda baru bisa untung kalau penumpangnya 120 persen. berarti gak akan pernah bisa untung (@prabowo)  pic.twitter.com/eghdglwnft","bumn kita adalah benteng terakhir ekonomi indonesia. sekarang benteng-benteng itu goyah. studi bloomberg, bep penerbangan bisa untung. garuda baru bisa untung kalau penumpangnya 120 persen. berarti gak akan pernah bisa untung (@prabowo)"
1625,positif,ekonomi akan tumbuh dengan pemimpin pak jokowi jokowi menang total debat pic.twitter.com/ji4hfii1ww,ekonomi akan tumbuh dengan pemimpin pak jokowi jokowi menang total debat
1637,netral,akuntabilitas kenegarawan teruji dg menerimanya. tersenyum saat prabowo salahkan para presiden sebelum jokowi soal perekonomian negara http://kom.ps/afzenaâ,akuntabilitas kenegarawan teruji dg menerimanya. tersenyum saat prabowo salahkan para presiden sebelum jokowi soal perekonomian negara
1642,netral,ketka @sandiuno dibilang @jokowi tidak mengerti ekonomi makro  https://twitter.com/savicali/status/1117090603085389824â â€¦,ketka @sandiuno dibilang @jokowi tidak mengerti ekonomi makro   â€¦
1647,positif,"kapal oleng â€œaku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   semua semua semua, dapat dikabulkan. dapat dikabulkan dengan sumbangan ajaib.   aku ingin harga murah, petani sejahtera. hei, oke oce jawabannya!â€ ðÿž¶ðÿžµ prabowo sandi campaign 2019.  https://twitter.com/ajetedualapan/status/1117091794045390851â â€¦","kapal oleng â€œaku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   semua semua semua, dapat dikabulkan. dapat dikabulkan dengan sumbangan ajaib.   aku ingin harga murah, petani sejahtera. hei, oke oce jawabannya!â€ ðÿž¶ðÿžµ prabowo sandi campaign 2019.   â€¦"
1649,netral,beberapa politikus demokrat keluar ruangan debat terakhir pilpres 2019 atas pernyataan prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah. jokowi menang total debat coblos01sudah terbukti indonesia maju ðÿ‘ðÿ» pic.twitter.com/m8wxgzocxy,beberapa politikus demokrat keluar ruangan debat terakhir pilpres 2019 atas pernyataan prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah. jokowi menang total debat coblos01sudah terbukti indonesia maju ðÿ‘ðÿ»
1653,positif,"subhanallah ,,,masya allah ,, hebat salutttt.di debat akhir ,penutup 02 prabowo sandi kerennnn habissss,,,gaji tdk diambil ,,seluruh elemen sektor ekonomi dan sektor tenaga kerja dan seluruh pelaku ulama ,relawan dll diberikan anugrah ..menag telak 10 -0 debat pilpres2019","subhanallah ,,,masya allah ,, hebat  debat akhir ,penutup 02 prabowo sandi kerennnn habissss,,,gaji tdk diambil ,,seluruh elemen sektor ekonomi dan sektor tenaga kerja dan seluruh pelaku ulama ,relawan dll diberikan anugrah ..menag telak 10 -0 debat pilpres2019"
1660,positif,"teman sendiri ditelikung. hahahahaha... dan sang jendral, secara ga langsung mengakui, arah ekonomi dibawah jokowi sudah tepat. hehehehe https://www.cnnindonesia.com/nasional/20190413215716-32-386111/prabowo-sindir-presiden-sebelum-jokowi-petinggi-demokrat-woâ â€¦ debat pilpres2019 debat terakhir pilpres2019 jokowi menang total debat","teman sendiri ditelikung. hahahahaha... dan sang jendral, secara ga langsung mengakui, arah ekonomi dibawah jokowi sudah tepat. hehehehe  â€¦ debat pilpres2019 debat terakhir pilpres2019 jokowi menang total debat"
1662,netral,sandi sebut ia tidak akan mengambil gajinya jika ia menjabat sebagai cawapres. sedang prabowo sebut jangan politisasi uu desa. debat capres pilpres2019 pic.twitter.com/e97rqlrlri,sandi sebut ia tidak akan mengambil gajinya jika ia menjabat sebagai cawapres. sedang prabowo sebut jangan politisasi uu desa. debat capres pilpres2019
1667,netral,"siapa yang paling diuntungkan dari ""kebijakan"" menurunkan tarif pph? ya yang nggak mau bayar pajak. ini data perusahaan prabowo subianto di paradise papers.  pic.twitter.com/19wpv0sxx6","siapa yang paling diuntungkan dari ""kebijakan"" menurunkan tarif pph? ya yang nggak mau bayar pajak. ini data perusahaan prabowo subianto di paradise papers."
1668,netral,"manfaat jalan yang dibangun pak @jokowi, jalan bukan hanya masalah infrastruktur tetapi pemerataan ekonomi, menaikkan potensi usaha, menyerap tenaga kerja, dan meningkatkan interaksi antar daerah. jokowi menang totaldebat pic.twitter.com/uw8k8g4isf","manfaat jalan yang dibangun pak @jokowi, jalan bukan hanya masalah infrastruktur tetapi pemerataan ekonomi, menaikkan potensi usaha, menyerap tenaga kerja, dan meningkatkan interaksi antar daerah. jokowi menang totaldebat"
